osmid,longitude,lattitude,label,city,district,street,postalCode
2179971706,85.1390326,25.6169465,"202 DR T N Banerjee Path, Chhajju Bagh, Lodipur, Patna 800001, India",Patna,Lodipur,DR T N Banerjee Path,800001
2179971709,85.1360429,25.6175691,"Aahrikabihar, Buddha Marg, Chhajju Bagh, Lodipur, Patna 800001, India",Patna,Lodipur,Buddha Marg,800001
2287071854,85.1072858,25.6222743,"Barma Electronics, New Patliputra Colony, Patliputra, Patna 800013, India",Patna,Patliputra,,800013
2287071855,85.1068298,25.6223592,"New Patliputra Colony, Patliputra, Patna 800013, India",Patna,Patliputra,,800013
2287071859,85.1083527,25.6206298,"बोरिंग रोड, S K Puri, Patna 800013, India",Patna,S K Puri,बोरिंग रोड,800013
2287073804,85.103638,25.6220179,"3/5, Indrapur, Kesari Nagar, Patna 800024, India",Patna,Kesari Nagar,,800024
2287073805,85.1029889,25.6221884,"Indrapur, Kesari Nagar, Patna 800024, India",Patna,Kesari Nagar,,800024
2287073808,85.1025332,25.6208307,"1, North Patel Nagar, Patna 800024, India",Patna,North Patel Nagar,,800024
2287073810,85.1063036,25.6227432,"Chandni Electronics, New Patliputra Colony, Patliputra, Patna 800013, India",Patna,Patliputra,,800013
2287073814,85.1058653,25.6223309,"Punam Enterprises, Mahesh Nagar, Kesari Nagar, Patna 800024, India",Patna,Kesari Nagar,,800024
2287073816,85.1046679,25.6240327,"Panchratan Sadi, Mahesh Nagar, Kesari Nagar, Patna 800024, India",Patna,Kesari Nagar,,800024
2287073823,85.1043783,25.6244584,"Kirana General Stores, Indrapuri Main Road, Indrapur, Kesari Nagar, Patna 800024, India",Patna,Kesari Nagar,Indrapuri Main Road,800024
2287074667,85.1087119,25.6230283,"Mishra Cement Stores, Boring Patliputra Road, New Patliputra Colony, Patliputra, Patna 800013, India",Patna,Patliputra,Boring Patliputra Road,800013
2287074669,85.1075256,25.6232581,"176, New Patliputra Colony, Patliputra, Patna 800013, India",Patna,Patliputra,,800013
2287074673,85.1060251,25.6236313,"New Patliputra Colony, Patliputra, Patna 800013, India",Patna,Patliputra,,800013
2287080390,85.1079993,25.6208646,"Rainbow Cleaners, Indrapuri Main Road, S K Puri, Patna 800013, India",Patna,S K Puri,Indrapuri Main Road,800013
2287080400,85.1075814,25.6202513,"Pragya Old & New Book House, Indrapuri Main Road, Mahesh Nagar, Kesari Nagar, Patna 800024, India",Patna,Kesari Nagar,Indrapuri Main Road,800024
